reference,actual
¿Ha habido algún tipo de cambio en su horario?,¿Ha cambiado tu horario?
"También se administran dosis adicionales de la inyección de eculizumab antes o después de otros tratamientos para la HPN, el SHUa, la MG o el NMOSD.","También se administran dosis adicionales de eculizumab inyectable antes o después de ciertos otros tratamientos para la HPN, la AHU, la MG o la EMOSN."
Inicie RCP (reanimación cardiopulmonar) o respiración boca a boca si es necesario y si usted conoce la técnica apropiada.,"Inicie la RCP (resuscitación cardiopulmonar) o la respiración de rescate, si es necesario y si conoce la técnica adecuada."
Llame a su médico de inmediato si su pareja queda embarazada mientras usted está en tratamiento con bexaroteno tópico.,Llame a su médico inmediatamente si su pareja queda embarazada mientras usted está usando bexaroteno tópico.
"Llame de inmediato a su médico si mientras toma el sildenafil sufre pérdida repentina de la audición, acompañada a veces de mareo o zumbido en los oídos.","Si experimenta una pérdida de audición repentina, a veces con zumbido en los oídos o mareos, mientras está tomando sildenafil, llame a su médico inmediatamente."
"La totalidad del siguiente contenido se toma de Las Primeras Vacunas de su Bebé, una hoja de información sobre vacunas (Vaccine Information Statement, VIS) de los Centros para el Control y la Prevención de Enfermedades (CDC): URL.",Todo el contenido a continuación se toma en su totalidad de los Centros para el Control y la Prevención de Enfermedades (CDC) Declaración de información sobre la vacuna de las Primeras Vacunas de su hijo (VIS): URL.
Recto.,El recto.
Enfermedad intestinal inflamatoria.,Colitis distal. ¿Qué es eso?
Pregúntele a su cirujano qué tan pronto y si le está permitido hacerlo.,Pregúntele a su cirujano cuándo y si se le permite hacerlo.
Tiene un zumbido o una sensación de llenura en los oídos.,Tiene zumbidos o sensación de llenura en los oídos.
"Drenaje a través de la piel mediante una aguja, con frecuencia con la guía de una tomografía computarizada.","Drenado a través de la piel con una aguja, con mayor frecuencia guiado por una tomografía computarizada."
También le pueden haber colocado una ileostomía o una colostomía.,También puede haber tenido una ileostomía o una colostomía.
Pérdida de interés en sus actividades favoritas.,Pérdida de interés en las actividades favoritas.
Otras infecciones comunes por el virus de la hepatitis son la hepatitis B y la hepatitis C. La hepatitis A es la menos grave y la más leve de estas enfermedades.,Otras infecciones comunes por virus de la hepatitis incluyen la hepatitis B y la hepatitis C. La hepatitis A es la menos grave y la más leve de estas enfermedades.
La inyección de ertapenem puede ocasionar efectos secundarios.,La inyección de ertapenem puede causar efectos adversos.
La AAC es difícil de diagnosticar con certeza sin una muestra de tejido cerebral.,Es difícil diagnosticar la AAC con certeza sin una muestra de tejido cerebral.
Es una inflamación de los pulmones o dificultad respiratoria debido a la inhalación de vapores químicos o por aspirar y ahogarse con ciertos químicos.,La neumonitis química es una inflamación de los pulmones o dificultad para respirar debido a la inhalación de humos químicos o a la inhalación y asfixia por ciertos productos químicos.
Se acostará boca abajo en una camilla acolchada.,Te acostarás boca abajo en una mesa acolchada de rayos X.
"Así como es importante mantener su cuerpo sano, también necesita mantener sus ojos sanos.","Y así como es importante mantener su cuerpo sano, también necesita mantener sus ojos sanos."
¿Qué parece ayudar a detener el lagrimeo?,¿Qué parece ayudar a detener el desgarro?
"Si es necesario, llévela hacia un sitio seguro.","Si es necesario, lleve a la persona a un lugar seguro."
"Además, los informes de acontecimientos adversos presentados a la FDA mostraron que los pacientes con enfermedad renal avanzada tratados con Prolia presentaban hipocalcemia grave y sintomática, incluyendo la hospitalización y la muerte.","Además, los informes de eventos adversos presentados a la FDA mostraron que se está produciendo una hipocalcemia grave y sintomática, incluyendo hospitalización y muerte, en pacientes con enfermedad renal avanzada tratados con Prolia."
Un catéter puesto en la arteria femoral en la ingle.,Un catéter colocado en la arteria femoral en la ingle.
Fluoruro de sodio.,Fluoruro de sodio.
Compartir con otras personas que tienen experiencias y problemas similares puede ayudar a que no se sienta solo.,Compartir experiencias y problemas con otros que tienen los mismos problemas que usted puede ayudarle a no sentirse solo.
"Sin embargo, su hijo necesita consumir suficientes proteínas y calorías para crecer y desarrollarse.",Pero su hijo necesita suficiente proteína y calorías para crecer y desarrollarse.
Ardor con la micción.,Dolor ardiente con la micción.
"Informe a su médico y farmacéutico si su hijo es alérgico al propranolol, a cualquier otro medicamento o a alguno de los ingredientes que contiene la solución oral de propranolol.","Informe al médico y farmacéutico si su hijo es alérgico al propranolol, a cualquier otro medicamento o a cualquier otro ingrediente de la solución oral de propranolol."
La TC crea muy rápidamente imágenes detalladas del cuerpo.,La tomografía hace imágenes detalladas del cuerpo muy rápidamente.
Endurecimiento en el lugar donde recibió la inyección.,Dureza en el lugar donde se le inyectó.
Requirió hospitalización o cuidados intensivos durante la infección por COVID-19.,Necesidad de hospitalización o cuidados intensivos durante la infección por COVID-19.
Evaluación de la presión sanguínea.,- ¿Qué? - Compruebe la presión arterial.
"Epidermólisis bullosa, distrófica.","Epidermolisis bullosa, distrófica. ¿Qué es lo que quiere decir?"
El incremento de niños con TEA puede deberse a un mejor diagnóstico y mejores definiciones del TEA.,El aumento en niños con TEA puede deberse a un mejor diagnóstico y a nuevas definiciones de TEA.
Eso ESTÁ BIEN.,Esto está bien.
También puede solicitar la opinión de un tercer médico.,También puede consultar a un tercer médico.
La parte media es curva y se denomina cayado aórtico.,La parte media está curvada y se llama arco aórtico.
Inhibición del deseo sexual.,Deseo sexual inhibido.
"Pruebe con quesos que tienen bajo contenido de lactosa, como el queso suizo y el queso cheddar, o un producto enzimático, tal como Lactaid, para ayudar a deshacer la lactosa.","Pruebe quesos bajos en lactosa, como el queso suizo y el queso cheddar, o un producto enzimático, como Lactaid, para ayudar a descomponer la lactosa."
Puede salir con un sudor frío.,Puede que estalle un sudor frío.
Inhalar las esporas significa que una persona ha estado expuesta al carbunco.,Respirar esporas significa que una persona ha estado expuesta al ántrax.
"Después de una visita virtual, puede que usted deba coordinar su atención con su proveedor habitual.","Después de una visita virtual, puede que dependa de usted coordinar su atención con su proveedor habitual."
Pregúntele a su doctor cuando puede recibir estos tratamientos con seguridad.,Pregúntele a su médico cuándo puede someterse a estos tratamientos sin peligro.
Busque atención médica tan pronto como tenga signos de un ataque agudo.,Busque ayuda médica tan pronto como tenga signos de un ataque agudo.
La trazodona pertenece a una clase de medicamentos llamados moduladores de serotonina.,La trazodona pertenece a una clase de medicamentos llamados moduladores de la serotonina.
La aldosterona es una hormona segregada por la glándula suprarrenal que le ayuda al riñón a controlar el equilibrio de sal y de potasio.,"La aldosterona es una hormona liberada por la glándula suprarrenal que ayuda a los riñones a controlar el equilibrio de sal, agua y potasio."
Asegúrese de que el área que elija esté a más de 2 pulgadas de distancia del área en donde se inyectará la insulina.,Asegúrese de que el lugar que elija esté a más de 5 cm del lugar donde va a inyectarse la insulina.
"Irritación, enrojecimiento, dolor, sensibilidad, endurecimiento o ampollas en las encías.","Irritación, enrojecimiento, dolor, sensibilidad, hinchazón, endurecimiento o ampollas en las encías."
"La dacarbacina también se usa en combinación con otros medicamentos para tratar el linfoma de Hodgkin (la enfermedad de Hodgkin; un tipo de cáncer que comienza en un tipo de glóbulos blancos que, normalmente, combate las infecciones).",Dacarbazina también se utiliza en combinación con otros medicamentos para tratar el linfoma de Hodgkin (enfermedad de Hodgkin; un tipo de cáncer que comienza en un tipo de glóbulos blancos que normalmente combaten la infección).
Irritabilidad extrema u otros cambios en el comportamiento.,Irritabilidad extrema u otros cambios en el comportamiento.
"Durante una cistoscopia, el proveedor utiliza una sonda especial con una pequeña cámara en el extremo para mirar dentro de la vejiga.","Durante una cistoscopia, el proveedor utiliza un tubo especial con una pequeña cámara en el extremo para mirar dentro de su vejiga."
Radioterapia de intensidad modulada (RIM).,Radioterapia modulada por intensidad (IMRT).
Artrodesis vertebral.,Fusión espinal.
Pérdida de la fertilidad del semen.,Pérdida de la fertilidad del esperma.
Problemas para dormir o pesadillas frecuentes.,Problemas para dormir o pesadillas frecuentes.
Su hijo muestra un bajo crecimiento.,Su hijo muestra una tasa de crecimiento lento.
El acebutolol se usa para tratar la hipertensión.,Acebutolol se utiliza para tratar la presión arterial alta.
Toma al menos de 5 a 10 minutos o más liberar el medicamento.,Tome al menos 5 a 10 minutos o más para administrar el medicamento.
Los resultados anormales de un cultivo generalmente indican la presencia de una infección respiratoria.,Los resultados anormales de cultivo suelen indicar una infección respiratoria.
"Antes de tomar cualquier medicamento o suplemento, hable con su proveedor.",Hable con su proveedor de atención médica antes de tomar cualquier medicamento o suplemento.
Problemas con el manguito de los rotadores.,Problemas con el manguito rotador.
"Si se estresa demasiado después de un desliz, eso podría hacerlo querer fumar aún más.","Si te estresas demasiado después de un desliz, podría hacer que quieras fumar aún más."
"Pocos adultos y niños mayores de 5 años de edad (aproximadamente 1 de cada 500 personas) que tomaron anticonvulsivos, como oxcarbazepina, para tratar diferentes condiciones durante los estudios clínicos tuvieron pensamientos suicidas durante su tratamiento.",Un pequeño número de adultos y niños de 5 años o más (aproximadamente 1 de cada 500 personas) que tomaron anticonvulsivos como oxcarbazepina para tratar diversas afecciones durante los estudios clínicos tuvieron tendencias suicidas durante el tratamiento.
120 o mayor.,120 o más.
"Arroje los guantes, la bata y las cubiertas de los zapatos en la bolsa de riesgo biológico.","Arroja tus guantes, túnica y zapatos en la bolsa de peligro biológico."
Mucha gente no sabe que la sufre hasta que tiene una emergencia médica.,Muchas personas no saben que lo tienen hasta que tienen una emergencia médica.
"Cambio repentino en el comportamiento, sobre todo calma después de un período de ansiedad.","Cambios repentinos de comportamiento, especialmente calma después de un período de ansiedad."
Esta herida puede infectarse.,Una herida así podría infectarse.
Ha tenido el síndrome de Guillain-Barré dentro de las 6 semanas siguientes a la dosis anterior de la vacuna contra la influenza.,Ha tenido Síndrome de Guillain-Barré en las 6 semanas posteriores a una dosis anterior de vacuna contra la gripe.
No deje de tomar nitazoxanida sin hablar con su médico.,No deje de tomar nitazoxanida sin hablar con su médico.
Le harán un seguimiento minucioso para garantizar que el programa funcione.,Te seguiré de cerca para asegurarme de que el programa te funcione.
"La mayoría de las personas mejorará en unos pocos días, sin tratamiento.","La mayoría de la gente mejora en unos pocos días, sin tratamiento."
Antes de recibir la inyección de topotecan.,Antes de recibir la inyección de topotécan.
"Si está tomando las tabletas (Sutab®), cada dosis es de 12 tabletas.","Si está tomando los comprimidos (Sutab®), cada dosis es de 12 comprimidos."
"No use el aerosol nasal de zolmitriptán si está tomando un inhibidor de la monoaminaoxidasa A (MAO-A) como isocarboxazid (Marplan), fenelzina (Parnate) o tranilcipromina (Nardil) o si ha tomado alguno de estos medicamentos durante las últimas 2 semanas.","No use zolmitriptan en aerosol nasal si está tomando un inhibidor de la monoaminooxidasa A (MAO-A) como isocarboxazida (Marplan), fenelzina (Parnate) o tranylcypromine (Nardil) o si ha tomado uno de estos medicamentos en las últimas 2 semanas."
Dificultad para moverse o caminar.,Dificultad para moverse o caminar.
Alargamiento de la pierna - Serie.,El alargamiento de las piernas - serie.
Los síntomas pueden incluir.,Pueden incluir.
"Algunos monitores usan sangre de otras áreas del cuerpo además de los dedos, reduciendo la molestia.","Algunos monitores usan sangre de otras áreas del cuerpo que no sean los dedos, lo que reduce la incomodidad."
Las células cancerosas segregan una hormona sexual masculina.,Las células cancerosas liberan una hormona sexual masculina.
Está tomando un medicamento nuevo.,Está tomando una nueva medicina.
"El tejido es llamado membrana sinovial, para su análisis.",El tejido se llama membrana sinovial.
"También informe a su médico si tiene o alguna vez ha tenido una enfermedad mental, convulsiones, un encefalograma anormal (EEG; una prueba que mide la actividad eléctrica del cerebro) o enfermedad renal o del hígado.","También informe a su médico si tiene o ha tenido alguna vez una enfermedad mental, convulsiones, un electroencefalograma anormal (EEG; una prueba que mide la actividad eléctrica en el cerebro), o una enfermedad hepática o renal."
Esto significa que una manzana es un refrigerio más saludable que una bolsa de papas fritas.,Esto significa que una manzana es un bocadillo más saludable que una bolsa de papas fritas.
"La disminución en la frecuencia cardíaca, el ritmo cardíaco o el nivel de oxígeno puede activar las alarmas en estos monitores.","Las caídas en la frecuencia respiratoria, la frecuencia cardíaca o el nivel de oxígeno pueden activar las alarmas en estos monitores."
Los vasos sanguíneos frágiles se pueden romper fácilmente.,Los vasos sanguíneos frágiles pueden romperse fácilmente.
Humedezca la máscara con una solución de bicarbonato de sodio y agua para proteger aún más los pulmones.,Humedece la máscara con una solución de bicarbonato de sodio y agua para proteger aún más sus pulmones.
"Cuando esté listo para subir y bajar escaleras sobre los pies, siga estos pasos.","Cuando esté listo para subir y bajar escaleras de pie, siga estos pasos."
Pescado y carne de ave.,Peces y aves.
"Soporte respiratorio, incluyendo oxígeno que se administra a través de una sonda que se introduce a través de la boca hasta los pulmones, conectada a un respiradpr (ventilador).","Apoyo respiratorio, incluido oxígeno a través de un tubo a través de la boca hacia los pulmones y una máquina de respiración (ventilador)."
La presentación del fosamprenavir es en tabletas y en una suspensión (líquido) que se administran por vía oral.,El fosamprenavir se presenta en forma de comprimidos y suspensión (líquido) para su administración oral.
Porciones más pequeñas suministradas con mayor frecuencia.,Se dan comidas más pequeñas y más frecuentes.
Llame a su médico si queda embarazada mientras recibe la inyección de nafcilina.,"Si queda embarazada mientras recibe la inyección de nafcilina, llame a su médico."
Dificultad para pasar el hombro del bebé después de que la cabeza ya ha salido (denominada distocia del hombro).,Dificultad para entregar el hombro del bebé después de que la cabeza ya haya salido (llamada distocia del hombro).
Inhalación de vómito si el catéter lo causa.,Inhalación de vómito si el catéter causa vómito.
Un poder legal duradero para el cuidado de la salud es un documento que nombra a su apoderado para su atención médica.,Un poder duradero para la atención médica es un documento que nombra a su representante de atención médica.
Quistes en el hígado.,Quistes en el hígado.
Sequedad en la nariz.,Debilidad en los brazos y las piernas.
La trimipramina puede provocar efectos secundarios.,La trimipramina puede causar efectos adversos.
Los hombres y las mujeres que viven en áreas con Zika no deberían tener relaciones sexuales o deberían usar condones por todo el tiempo que el Zika está en el área.,Los hombres y mujeres que viven en áreas con Zika no deben tener relaciones sexuales o deben usar condones durante todo el tiempo que el Zika esté en el área.
La duración del tratamiento depende del tipo de infección que tenga.,La duración del tratamiento depende del tipo de infección que tenga.
Presione alrededor de 2 pulgadas (5 centímetros) dentro del pecho.,Presione hacia abajo unos 5 centímetros en el pecho.
"Otros síntomas, como si hay dolor y cuál es su ubicación, parálisis o si ha habido recientemente una infección.","Otros síntomas, como dolor y su localización, parálisis, si ha habido una infección reciente."
"Las áreas específicas del cerebro, como los ganglios basales, son más susceptibles a presentar daño a causa de la insuficiencia hepática.","Es más probable que se lesionen áreas específicas del cerebro, como los ganglios basales, por insuficiencia hepática."
"Orinar con mayor frecuencia (incluso el orinar de noche o mojar la cama, esto sucede en niños que no lo hacían antes).",Orinar con más frecuencia (incluyendo orinar por la noche o en niños que estuvieron secos durante la noche anterior).
"En algunos casos, a las personas se les puede aplicar una inyección de alcohol dentro de las arterias que irrigan la parte engrosada del corazón (ablación del tabique con alcohol).","En algunos casos, se puede inyectar alcohol en las arterias que alimentan la parte engrosada del corazón (ablación septal con alcohol)."
También puede verter todo el paquete de gránulos en una cuchara limpia y colocar la cuchara de medicamento en la boca de su hijo.,También puede verter el paquete entero de gránulos en una cuchara limpia y colocar la cuchara llena de medicamento en la boca de su hijo.
No deje de tomar su medicamento sin hablar primero con el proveedor de atención médica.,No deje de tomar su medicamento sin hablar con su proveedor.
Signos de disminución del funcionamiento renal.,Señales de reducción de la función renal.
Los síntomas empeoran o no mejoran con el tratamiento.,Los síntomas empeoran o no mejoran con el tratamiento.
Las bandas gruesas de tejido llamadas ligamentos ayudan a mantener las articulaciones juntas e impiden que estas se muevan demasiado o muy lejos.,Las gruesas bandas de tejido llamadas ligamentos ayudan a mantener las articulaciones unidas y a evitar que se muevan demasiado o demasiado lejos.
Esto le ayudará a descansar el colon.,Esto ayudará a que tu colon descanse.
La sangre también se puede filtrar alrededor de la sonda.,La sangre también puede filtrarse alrededor del catéter.
Los números anteriores muestran las mediciones comunes para los resultados de estas pruebas.,Los números anteriores son mediciones comunes para los resultados de estos ensayos.
"Con la diabetes tipo 1, su cuerpo no produce insulina.","Con la diabetes tipo 1, su cuerpo no produce insulina."
50% a 80% -- ocasiona intoxicación potencialmente mortal por monóxido de carbono.,50% a 80% -- resulta en un envenenamiento potencialmente mortal por monóxido de carbono.
"En los días húmedos, frescos y lluviosos, la mayor parte del polen cae al suelo.","En los días frescos, húmedos y lluviosos, la mayor parte del polen se lava al suelo."
El blefaroespasmo casi siempre desaparece sin ningún tratamiento.,Las contracciones del párpado suelen desaparecer sin tratamiento.
"Dificultad para respirar, tos, sibilancias o sonidos respiratorios agudos.","Dificultad para respirar, tos, sibilancias o sonidos agudos de la respiración."
"La exposición crónica suele asociarse a problemas de salud que aparecen más tarde, como el cáncer o el envejecimiento prematuro, que pueden suceder en un período largo de tiempo.","La exposición crónica suele estar asociada con problemas médicos tardíos como el cáncer y el envejecimiento prematuro, que pueden ocurrir durante un largo período de tiempo."
Dolor de tipo cólico.,Dolor por calambres.
Nunca tire las jeringas en el bote de reciclaje o sueltas en la basura.,Nunca tire las jeringas en la papelera de reciclaje ni las tire sueltas a la basura.
Creer cosas que no son reales.,Creer en cosas que no son reales.
"Enrojecimiento, dolor, sensibilidad, hinchazón, decoloración, picor o hematoma de la piel donde le inyectaron selexipag.","Enrojecimiento, dolor, sensibilidad, hinchazón, decoloración, picazón o moretones en la piel donde se inyectó selexipag."
Otros síntomas que se pueden presentar son.,Otros síntomas que pueden ocurrir.
La prueba de anticuerpos antinucleares es un análisis de sangre que busca detectar anticuerpos antinucleares en la sangre.,Una prueba ANA es un análisis de sangre que busca anticuerpos antinucleares en su sangre.
Respuesta virológica sostenida - hepatitis C; RVS - hepatitis C.,Respuesta virológica sostenida - hepatitis C; SVR - hepatitis C.
No conduzca automóviles ni maneje maquinaria pesada hasta que sepa cómo lo afectará.,"No conduzca un automóvil, no opere maquinaria ni realice tareas peligrosas hasta que sepa cómo le afecta este medicamento."
Prevención de caídas.,"Trasplante de córnea, descarga."
Se puede emplear una solución especial para enjuagar la sonda y evitar que se tapone con la sangre.,Puede utilizarse una solución especial para limpiar el catéter y evitar que se obstruya con sangre.
"En los adultos, es menos probable que el dolor de oído sea debido a una infección en este órgano.",El dolor de oído en adultos es menos probable que sea de una infección del oído.
Usted es más propenso a desarrollar esta afección si tiene antecedentes familiares de esta.,Es más probable que desarrolle esta afección si tiene antecedentes familiares de esta enfermedad.
Lávese sus manos de manera apropiada o límpielas con un desinfectante para manos a base de alcohol.,Lave bien las manos o limpiéndolas con un desinfectante para manos a base de alcohol.
"Indique a su médico y farmacéutico si es alérgico al irinotecan, a cualquier otro medicamento o a alguno de los ingredientes que contiene la inyección del complejo lipídico de irinotecan.","Informe a su médico y farmacéutico si es alérgico a irinotecán, a cualquier otro medicamento o a cualquiera de los componentes del complejo lipídico inyectable de irinotecán."
El prasugrel ayudará a prevenir problemas graves relacionados con el corazón y los vasos sanguíneos únicamente mientras esté tomando el medicamento.,Prasugrel ayudará a prevenir problemas graves con el corazón y los vasos sanguíneos sólo mientras tome el medicamento.
(No deje de tomar estos medicamentos salvo que su proveedor se lo indique).,(No deje de tomar estos medicamentos a menos que su médico le indique lo contrario).
"Cómo almacenar de forma segura el material, incluso a qué temperatura mantenerlo, si la humedad es segura y si debe estar en un ambiente bien ventilado.","Cómo almacenar el material de manera segura, incluyendo la temperatura a la que debe mantenerse, si la humedad es segura y si debe estar en una habitación con buen flujo de aire."
La fuente del sangrado dentro del vientre o de la pelvis.,La fuente de la hemorragia dentro del vientre o la pelvis.
Siga las instrucciones que le den.,Siga las instrucciones que le den.
Tome la lenalidomida exactamente como se indica.,Tome lenalidomida exactamente como le fue indicado.
"Sin embargo, sí lo transmiten a sus hijas.","Sin embargo, sí la transmiten a sus hijas."
"Usted debe usar médicos, hospitales y otros proveedores de la lista de la red para mantener los gastos de bolsillo bajos.",Debe utilizar los proveedores y los hospitales de la lista de redes para mantener bajos sus gastos de bolsillo.
Irritabilidad o confusión.,Irritabilidad o confusión.
El ojo.,El ojo.
"La radiación de haz externo puede causar cambios en la piel, tales como pérdida del cabello, ardor o enrojecimiento de la piel, adelgazamiento del tejido cutáneo o incluso el desprendimiento de la capa externa de la piel.","La radiación externa puede causar cambios en la piel, como pérdida de cabello, enrojecimiento o ardor de la piel, adelgazamiento del tejido cutáneo o incluso desprendimiento de la capa externa de la piel."
Evite usar la toalla directamente sobre las grapas.,Evite usar la toalla directamente en las grapas.
El inhalador de nicotina se parece a una boquilla plástica para fumar.,El inhalador de nicotina parece un porta cigarrillos de plástico.
Consulte con su proveedor tan pronto como crea que está embarazada.,Consulte a su proveedor tan pronto como crea que está embarazada.
"Problemas del sistema nervioso, como convulsiones o parálisis cerebral.","Problemas del sistema nervioso, como convulsiones o parálisis cerebral."
Use una de las siguientes soluciones al enjuagar.,Utilice una de las siguientes soluciones cuando enjuague.
Las personas que estén deshidratadas también pueden tener un nivel más alto.,Las personas que están deshidratadas también pueden tener niveles más altos.
Puede haber más de uno.,Puede haber más de uno.
Harina de soya.,Harina de soja.
Problemas con el equilibrio y el movimiento.,Problemas con el equilibrio y el movimiento.
Las complicaciones abarcan las siguientes.,Las complicaciones incluyen las siguientes.
"Si le han diagnosticado una deficiencia de vitaminas, tome los suplementos vitamínicos.","Si se le ha diagnosticado una deficiencia de vitaminas, tome suplementos vitamínicos."
"Si usa un enema de mesalamina, siga estos pasos.","Si utiliza un enema de mesalamina, siga estos pasos."
Retraso en el crecimiento.,El fracaso para prosperar.
"Los síntomas pueden deberse a una afección, pero también es posible que no tengan ninguna causa clara.","Los síntomas pueden deberse a una afección médica, pero también pueden no tener una causa clara."
Tener depresión.,Tiene depresión.
Reducirá el riesgo de una infección.,Disminuye el riesgo de infección.
Esta enfermedad es causada por una mutación en el gen que codifica una proteína llamada distrofina.,Esta enfermedad es causada por una mutación en el gen que codifica una proteína llamada distrofina.
Prueba del ácido cítrico en la orina.,Prueba de orina con ácido cítrico.
"Generalmente, no se extiende más allá de la muñeca.",Por lo general no se extiende más allá de la muñeca.
"Si usted tiene niveles de enzimas CK-MM más altos de lo normal, podría significar que tiene una lesión o una enfermedad muscular, como distrofia muscular o rabdomiólisis.","Si tiene un nivel de enzimas CK-MM más alto de lo normal, puede significar que tiene una lesión o enfermedad muscular, como distrofia muscular o rabdomiolis."
Sonido chillón al inhalar (estridor).,Sonido agudo al inhalar (stridor).
Descanse lo suficiente.,Se descansa mucho.
Antes de usar la inyección de doxercalciferol.,Antes de utilizar el medicamento
Genes: Partes del ADN que contienen la información necesaria para producir una proteína.,"Los genes, que son partes del ADN que llevan la información necesaria para hacer una proteína."
Es común que los niños piensan que algo que ellos hicieron le causó el cáncer a su padre.,Es común que los hijos piensen que algo que hicieron causó el cáncer de sus padres.
"Carne magra, como bisonte (búfalo) y cortes magros de carne de cerdo y de res (tales como tajadas (round), solomo (top sirloin) y lomo o filete (tenderloin)).","Carne magra, como el bisonte (bufalo) y cortes magros de cerdo y carne de res (como el filete redondo, el filete superior y el filete de ternera)."
"Si se someterá a una cirugía, informe a su médico o dentista que está usando la inyección de furosemida.","Si se va a someter a una cirugía, informe al médico que está utilizando furosemida inyectable."
"La dificultad respiratoria tiene muchas causas posibles, incluyendo.","La falta de aliento tiene muchas causas posibles, incluyendo:"
No deje de tomar la nilutamida sin consultar a su médico.,No deje de tomar nilutamida sin hablar con su médico.
También puede mantener las posturas por períodos prolongados de tiempo.,También puede mantener poses durante largos períodos de tiempo.
Mezcle las sopas enlatadas con leche y crema o crema de leche.,Mezclar las sopas enlatadas con la mitad y la mitad o crema.
"Durante el examen, se le vigila en busca de latidos cardíacos anormales (arritmias).","Durante la prueba, se le observará por cualquier arritmia cardíaca."
"Para el dolor, puede usar ibuprofeno (Advil, Motrin), naproxeno (Aleve, Naprosyn), ácido acetilsalicílico (aspirin) o paracetamol (Tylenol).","Para el dolor, puede tomar ibuprofeno (Advil, Motrin), naproxeno (Aleve, Naprosyn), aspirina o acetaminofén (Tylenol)."
Un nivel bajo de calcio en la orina pueden deberse a.,Un bajo nivel de calcio en la orina puede ser debido a la
Uñas encarnadas.,Las uñas encarnadas.
Ritonavir es un inhibidor de la proteasa.,El ritonavir es un inhibidor de la proteasa.
"Asimismo, puede haber otros signos de exceso de líquido en el pericardio (derrame pericárdico).",Pueden aparecer otros signos de exceso de líquido en el pericardio (efusión pericárdica).
Tenga en cuenta que el tumor puede tener un leve aumento de tamaño al empezar el tratamiento con toremifeno.,Debe saber que su tumor puede crecer ligeramente cuando comience el tratamiento con toremifeno.
"El otro tipo de gota funciona ablandando el lente natural, el cual se vuelve inflexible en la presbicia.",El otro tipo de gotas actúa suavizando la lente natural.
"En esta página, encontrará información que lo ayudará a elegir un profesional o un plan de atención médica.",En esta página encontrará información que le ayudará a elegir un proveedor o servicio de atención médica.
Las células neoplásicas generalmente se reproducen de manera rápida.,Las células neoplásicas a menudo se reproducen rápidamente.
"El médico puede ordenar otras pruebas, como EKG (electrocardiograma) para controlar el funcionamiento del corazón.",Su médico puede ordenar otras pruebas como un electrocardiograma (ECG) para controlar la función cardíaca.
Mielodisplasia.,Mielodisplasia. ¿Qué es eso?
Antes de comenzar a tomar donepezilo.,Antes de tomar el donepezil.
Continúe tomando fenitoína incluso si se siente bien.,Continúe tomando fenitoína aunque se sienta bien.
"Cuanto más joven sea la persona cuando aparece la enfermedad, mayor será el riesgo de discapacidad y de muerte temprana.","Cuanto más joven es la persona cuando aparece la enfermedad, mayor es el riesgo de discapacidad y muerte prematura."
Cuáles son las probabilidades de que el cáncer vuelva.,¿Cuáles son las posibilidades de que el cáncer vuelva?
Efectos secundarios de los medicamentos utilizadas para tratar el trastorno.,Efectos secundarios de los medicamentos utilizados para tratar el trastorno.
Frecuencia cardíaca más lenta que lo usual (menos de 50 latidos por minuto).,Ritmo cardíaco lento (pulso inferior a 50 latidos por minuto).
Los niños nacen con las piernas arqueadas debido a su posición plegada en el útero de la madre.,Los bebés nacen con las piernas dobladas debido a su posición plegada en el vientre de la madre.
"En algunos casos, estos síntomas pueden presentarse con fuerza y ser graves.","En algunos casos, estos síntomas pueden ser fuertes y graves."
"Sangrado, moretones o dolor en el lugar de la inyección (para la inyección de liberación prolongada).","Sangrado, moretones o dolor en el lugar de la inyección (para la inyección de liberación prolongada)."
"Como padre o cuidador, es su tarea brindar opciones de alimentos y bebidas saludables.","Como padre o cuidador, es su función proporcionar opciones saludables de alimentos y bebidas."
Un embarazo ectópico puede ocurrir incluso si usted usa anticonceptivos.,Puede ocurrir un embarazo ectópico incluso si usa anticonceptivos.
"Caminar o ir en bicicleta a la escuela, bailar, jugar a los bolos y practicar yoga son otras formas de ejercicio para los niños.","Caminar o andar en bicicleta a la escuela, bailar, jugar a los bolos y hacer yoga son otras formas en que los niños pueden hacer ejercicio."
Lavarse las manos con frecuencia y evitar el contacto cercano con personas que tengan una infección respiratoria.,Lave sus manos con frecuencia y evite el contacto cercano con personas que tengan una infección respiratoria.
Medicamentos a través de una vena o por vía oral.,Medicamentos administrados por vía intravenosa o por vía oral.
Pérdida de apetito (inapetencia).,Pérdida del apetito.
Llame a su médico si queda embarazada mientras recibe la inyección de peginterferón beta-1a.,"Si queda embarazada mientras toma peginterferón beta-1a inyectado, llame a su médico."
