reference,actual
Hipogonadismo hipogonadotrópico normosómico congénito,Hipogonadismo congénito hipogonadotrópico
Distonía 28,Distonía
Síndrome de agnatia-holoprosencefalia-situs inversus,Síndrome de agnatia-holoprosencefalia-sitio inverso
Síndrome de Imerslund-Gräsbeck,Síndrome de Imerslund-Gräsbeck
Hipertensión pulmonar debida a una enfermedad pulmonar y/o hipoxia,Hipertensión pulmonar debida a enfermedad pulmonar y/o hipoxia
Mielosquisis,Mielosquisis y sus consecuencias
Ictiosis epidermolítica anular,Ictiosis epidermolítica anular
OBSOLETO: Anomalía del cromosoma 17,Anomalía del cromosoma 17
Síndrome de Werner atípico,Síndrome de Werner atípico
Ataxia cerebelosa autosómica dominante tipo III,Ataxia cerebelosa autosómica dominante tipo III
Intoxicación por 5-fluorouracilo,Envenenamiento por 5-fluorouracilo
NO ES ENFERMEDAD RARA EN EUROPA: Síndrome de dispersión pigmentaria,No es raro en Europa: Síndrome de dispersión de pigmento
Deficiencia de adenilsuccinato liasa,Deficiencia de liasa de adenilosuccinato
Leucemia mieloide aguda con t(9;11)(p22;q23),Leucemia mieloide aguda con t
Síndrome de microduplicación 1q21.1,Síndrome de microduplicación 1q21.1
OBSOLETO: HIV-related lung cancer,OBSOLETO: Cáncer de pulmón relacionado con el VIH
Displasia diastrófica,Displasia diastrófica
Quiste del conducto tirogloso familiar,Cisto del conducto tirogloso familiar
Trastorno raro con opacificación de la lente,Trastorno raro con opacificación de las lentes
Síndrome de Bartter tipo 3,Síndrome de Bartter tipo 3
Síndrome de Neuhauser-Eichner-Opitz,Síndrome de Neuhauser-Eichner-Opitz
Enfermedad de Still del adulto,Enfermedad de Still de inicio en adultos
OBSOLETO: Histiocitosis de células de Langerhans específica del adulto,Obsoleto: histiocitosis de células de Langerhans específica para la edad adulta
PPoma,El Poma
Síndrome óculo-cerebro-cutáneo,Síndrome oculocerebrocutáneo
"Trastorno de sangrado asociado al factor V, tipo Atlanta",Trastorno de la hemorragia por el factor V Atlanta
Displasia pseudodiastrófica,Displasia pseudodiastrófica
Criptoftalmia,Criptoftalmia
Síndrome de discapacidad intelectual ligada al cromosoma X asociado al gen CLCN4,Síndrome de discapacidad intelectual ligada al X relacionada con CLCN4
Enfermedades hepáticas genéticas raras,Enfermedad hepática genética rara
Microcefalia congénita aislada,Microcefalia congénita aislada
Linfoma órgano-específico primario,Limfoma primario específico de órgano
Enfermedad genética de la epidermis,Trastorno genético de la epidermis
Secuestro pulmonar congénito extralobar,Secuestro pulmonar congénito extralobárico
"Neurodegeneración asociada a pantotenato quinasa, forma atípica",Neurodegeneración atípica asociada a la pantotenato quinasa
Displasia acromícrica,Displasia acromérica
Insuficiencia ovárica precoz no adquirida,Insuficiencia ovárica prematura no adquirida
Displasia dérmica focal facial tipo IV,Displasia dérmica facial focal tipo IV
Síndrome de Ehlers-Danlos,Síndrome de Ehlers-Danlos
Sordera sindrómica,Sordera genética síndroma
Enfermedad CLN9,Enfermedad de CLN9
Síndrome de microblefaron-ablefaria,Síndrome de Microblefarón-ablefarón
Síndrome de enfermedad de Hirschsprung tipo D-braquidactilia,Síndrome de braquidactilia tipo D de la enfermedad de Hirschsprung
Fístula en labio inferior,Fistula del labio inferior
Enfermedad de Charcot-Marie-Tooth autosómica dominante tipo 2W,Enfermedad de Charcot-Marie-Tooth tipo 2W autosómica dominante
COG2-CDG,"En el caso de los gases de efecto invernadero, el valor de referencia es el siguiente:"
OBSOLETO: Polidactilia unilateral de un pulgar bifalángico,"Obsoleta: polidactilia de un pulgar bifalangeal, unilateral"
Calcinosis tumoral normofosfatémica familiar,Calcinosis tumoral normofosfatémica familiar
Anomalía genética de las uñas,Anomalía genética de las uñas
Anomalías cualitativas o cuantitativas de sarcoglicanos,Defectos cualitativos o cuantitativos del sarcoglicano
Deficiencia de piruvato deshidrogenasa E1-alfa,Deficiencia de la piruvato deshidrogenasa E1-alfa
NO ES ENFERMEDAD RARA EN EUROPA: Pubertad precoz central idiopática,No es raro en Europa: pubertad precoz central idiopática
Malformación anorrectal no sindrómica con fístula rectovesical,Malformación anorrectal no síndroma con fístula rectovesical
Amiloidosis ALys,ALys amiloidosis
Tumor mülleriano mixto maligno de ovario,Tumor de Müllerian mixto maligno del ovario
Síndrome de Rothmund-Thomson tipo 1,Síndrome de Rothmund-Thomson tipo 1
Queratodermia palmoplantar focal y gingival,Queratoderma palmoplantar y gingival focales
Mesocardia,El corazón
Forma sintomática de la hemocromatosis asociada al gen HFE,Forma sintomática de la hemocromatosis relacionada con la HFE
Anomalía numérica del cromosoma Y,Anomalía del número de cromosomas Y
OBSOLETO: Infección por Mycobacterium xenopi,Obsoleto: Infección por el Mycobacterium xenopi
Síndrome de Lujan-Fryns,Síndrome de Lujan-Fryns
Genocondromatosis tipo 1,Enfermedad de las células madre
Gemelos unidos,Gemelos unidos
Mastocitosis cutánea maculopapular,En el caso de la mastocitosis cutánea maculopapular
Microcefalia primaria autosómica dominante,Microcefalia primaria autosómica dominante
Dacrioadenitis y sialoadenitis asociada a IgG4,Dacryoadenitis y sialadenitis relacionadas con las IgG4
Agenesia renal,Agenesis renal
Amiloidosis ATTR tipo salvaje,Amiloidosis ATTR de tipo salvaje
Trastorno del ciclo de los ácidos tricarboxílicos,Trastorno del ciclo del ácido tricarboxílico
Trastornos del metabolismo y transporte de otras vitaminas y cofactores,Trastornos del metabolismo y transporte de otras vitaminas y cofactores
Neuritis óptica con anticuerpos anti-MOG,Neuritis óptica aislada con anticuerpos anti-MOG
Deficiencia aislada del complejo I,Deficiencia aislada del complejo I
Linfedema congénito primario no hereditario,Linfedema primario congénito no hereditario
Aciduria 3-hidroxi-3-metilglutárica,Aciduria de 3-hidroxi-3-metilglutárico
Síndrome de Landau-Kleffner,Síndrome de Landau-Kleffner
Deficiencia eritrocitaria de galactosa epimerasa,Deficiencia de galactosa epimerasa en los eritrocitos
Síndrome de catarata-microcórnea,Síndrome de cataratas y microcornea
Fiebre espirilar por mordedura de rata,Fiebre espiral por mordedura de rata
OBSOLETO: Braquidactilia (grupo de enfermedades),Obsoleto: Grupo de braquidactilia
Síndrome de Pierre Robin-anomalía faciodigital,Síndrome de Pierre Robin y síndrome de anomalía facio-digital
Interferonopatía tipo 1 de la infancia,Interferonopatía infantil tipo 1
Enfermedad rara con movimientos coréicos,Trastorno del movimiento coreico raro
OBSOLETO: Neurofibromatosis segmentaria familiar,"Obsoleta: Neurofibromatosis segmentaria familiar, también conocida como neurofibromatosis de la familia"
Síndrome de Epstein,Síndrome de Epstein
Mastocitoma extracutáneo,"En el caso de los pacientes con cáncer de mama, el tratamiento se debe realizar con una dosis de 100 mg."
Deficiencia de LCAT,Deficiencia de LCAT
Prionopatía variable sensible a proteasas,Prionopatía variable sensible a las proteasas
Síndrome de Alagille por una mutación puntual en el gen NOTCH2,Síndrome de Alagille debido a una mutación en el punto NOTCH2
Síndrome de dismorfia facial-inmunodeficiencia-livedo-talla baja,Dismorfismo facial-inmunodeficiencia-síntoma de la baja estatura
Meningitis meningocócica,Meningitis por meningocócicos
Laringocele,Lairingocele
Congelación progresiva y primaria de la marcha,Camino de congelación progresiva primaria
Pseudopseudohipoparatiroidismo,Seudo y seudo hipoparatiroidismo
Síndrome de dolor episódico familiar,Síndrome de dolor episódico familiar
Tumor óseo de células gigantes,Tumor de células gigantes en el hueso
Embriopatía por tolueno,Embriopatía de los toluenos
OBSOLETO: Hipomelanosis de Ito,Obsoleto: Ito hipomelanosis
Eliptocitosis hereditaria,Elliptocitosis hereditaria
Colestasis intrahepática familiar,Colestasis intrahepática familiar
Degeneración helicoidal peripapilar coriorretiniana,Degeneración coriorretinal helicoide y peripapillar
Síndrome de afalangia-hemivértebras-disgenesia urogenital-intestinal,Síndrome de disgenesis afalangico-hemicértebra-urogenital-intestinal
OBSOLETO: Defecto no sindrómico en el desarrollo del ojo,OBSOLETO: Defecto de desarrollo del ojo no sindrómico
Ataxia cerebelosa congénita autosómica recesiva por deficiencia de GRID2,Ataxia cerebelosa congénita autosómica recesiva debida a la deficiencia de GRID2
"Síndrome de hipopigmentación con sordera y ceguera, tipo yemení","Síndrome de hipopigmentación sordo ciego, tipo yemení"
Espina bífida quística toraco-lumbo-sacra,Obsoleta: espina bífida torácico-colunbo-sacral y cística
Síndrome de atresia de coanas-atelia-hipotiroidismo-retraso puberal-talla baja,Atresia- atelia- hipotiroidismo- pubertad retrasada- síndrome de baja estatura
Parálisis periódica con síndrome similar al compartimental transitorio,Parálisis periódica con síndrome compartimental transitorio
Fenilcetonuria materna,Fenilcetonuria materna:
Ependimoma,Ependimoma
Dermatosis erosiva y vesicular congénita,Dermatosis erosiva y vesicular congénita
Distonía dopa-sensible autosómica dominante,Distonía autosómica dominante y sensible a la dopa
Síndrome metamérico arteriovenoso cerebrofacial,Síndrome metamérico arteriovenoso cerebrofácico
Síndrome de Turner por anomalías estructurales del cromosoma X,Síndrome de Turner debido a anomalías estructurales del cromosoma X
OBSOLETO: Síndrome ATR ligado al cromosoma X,Obsoleto: Síndrome relacionado con el ATR-X
Síndrome de la salida torácica,Síndrome del desagüe torácico
Hemangioma congénito rápidamente involutivo,Envuelto con rapidez en un hemangioma congénito
Agenesia congénita del escroto,Agenesis congénita del escroto
Acidemia metilmalónica sensible a la vitamina B12 tipo clbDv2,"Acidemia metilmalónica sensible a la vitamina B12, tipo cblDv2"
Síndrome de insensibilidad a la hormona de crecimiento,Síndrome de insensibilidad a la hormona del crecimiento
Enfermedad rara endocrina del crecimiento,Enfermedad rara del crecimiento endocrino
Síndrome de ectrodactilia-polidactilia,Síndrome de ectrodactilia y polidactilia
Miopatía miofibrilar,Miopatía miofibrilar
Encefalopatía autoinmune con parasomnia y apnea obstructiva del sueño,Encefalopatía autoinmune con parasomnio y apnea obstructiva del sueño
Síndrome de Asherman,Síndrome de Asherman
Epilepsia sensible al ácido folínico,Convulsiones sensibles al ácido folínico
Síndrome RAPADILINO,Síndrome de RAPADILINO
Ataxia espinocerebelosa tipo 40,Ataxia espinocerebelosa tipo 40
Miopatía distal de inicio precoz asociada al gen KLHL9,Miopatía distal de inicio temprano relacionada con KLHL9
Síndrome de atrofia óptica-discapacidad intelectual,Síndrome de atrofia óptica y discapacidad intelectual
Hipoplasia aislada del vermis cerebeloso,Hipoplasia aislada del vermis cerebeloso
Síndrome de Al-Gazali-Dattani,Síndrome de Al-Gazali-Dattani
Malformación genética de la fosa posterior,Malformación genética de la fosa posterior
Poliendocrinopatía autoinmune,Enfermedad de las células madre
Síndrome de displasia craneofacial-talla baja-anomalías ectodérmicas-discapacidad intelectual,Displasia craneofacial - baja estatura - anomalías ectodérmicas - síndrome de discapacidad intelectual
Displasia mesomélica de Langer,Displasia mesomélica de Langer
Displasia espondiloepifisaria tipo Omani,Displasia espondilo-epifisaria del tipo Omán
Síndrome de ictiosis congénita-discapacidad intelectual-cuadriplejía espástica,Síndrome de ictiosis congénita-incapacidad intelectual-cuadriplejía espástica
Braquidactilia tipo A5,Braquidactilia tipo A5
Enfermedad sistémica pediátrica rara,Enfermedad sistémica pediátrica rara
Válvula uretral anterior,Válvula uretral anterior
Malformación arteriovenosa maxilar,Malformación arteriovenosa maxilar
OBSOLETO: Distiquiasis de cejas/pestañas,Obsoleta: Distiquiasis de las cejas y las pestañas
Síndrome de retraso del neurodesarrollo-hipotonía-ataxia cerebelosa-defectos de la conducción cardiaca,Retraso en el desarrollo neurológico- hipotonía- ataxia cerebelosa- síndrome de defectos de conducción cardíaca
"Leucodistrofia metacromática, forma infantil tardía","Leucodistrofia metacromática, forma tardía en el infanto"
Linfoma MALT,El linfoma MALT
Amiloidosis liquenoide,Amiloidosis de líquenes
Carcinoma raro de intestino delgado,Carcinoma poco frecuente del intestino delgado
Hipertensión arterial pulmonar asociada a hipertensión portal,Hipertensión arterial pulmonar asociada con hipertensión portal
Síndrome de disfunción hiperactiva combinada de los nervios craneales,Síndrome de disfunción hiperactiva combinada de los nervios craneales
Síndrome malformativo con dentinogénesis imperfecta,Síndrome de malformación con dentinogénesis imperfecta
Leiomiosarcoma de intestino delgado,Leiomiosarcoma del intestino delgado
Trombocitemia esencial,Trombocitemia esencial
Síndrome de ataxia espinocerebelosa autosómica recesiva-ceguera-sordera,Síndrome de ataxia espinocerebelosa recessiva autosómica-ceguera-sordera
Síndrome de Stickler tipo 2,Síndrome de Stickler tipo 2
Glioma cordoide,Glioma cordóideo
Displasia disegmentaria tipo Silverman-Handmaker,"Displasia dissegmentaria, tipo Silverman-Handmaker"
Síndrome de microcefalia-polimicrogiria-agenesia del cuerpo calloso,Síndrome de agenesia de microcefalia-polimicrogiria-corpus callosum
Síndrome de hipogonadismo hipogonadotrópico-microcefalia grave-hipoacusia neurosensorial-dismorfia,Síndrome de hipogonadismo hipogonadotrópico- microcefalia grave- pérdida auditiva neurosensorial- dismorfismo
Síndrome linfoproliferativo autoinmune,Síndrome linfoproliferativo autoinmune
Anemia arregenerativa,Anemia de las células
OBSOLETO: Síndrome de Dennis Cohen,Obsoleto: Síndrome de Dennis-Cohen
Hemicránea continua,Hemicrania continua
Enfermedad de Dent,Enfermedad de Dent
Porfiria eritropoyética congénita,Porfiria eritropoyética congénita
OBSOLETO: Enteropatía autoinmune tipo 3,Obsoleta: Enteropatía autoinmune tipo 3
Pubertad precoz central genética,Pubertad precoz central genética
Síndrome de espasmos-pulgar ancho del lactante,Síndrome de espasmos infantiles y pulgares anchos
Displasia disegmentaria tipo Rolland-Desbuquois,"Displasia dissegmentaria, tipo Rolland-Desbuquois"
